id,category,severity,urgency,expected_action,english,hindi,odia,sambalpuri,santali,kui,desia,english_keywords,hindi_keywords,odia_keywords,sambalpuri_keywords,santali_keywords,kui_keywords,desia_keywords,notes
ILRC_026,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I am scared: Please help me right now Please stay with me.,मैं डरा/डरी हूँ: कृपया अभी मेरी मदद करें।। कृपया मेरे साथ रहें।,ମୁଁ ଭୟଭୀତ: ଦୟାକରି ଏବେ ମୋତେ ସାହାଯ୍ୟ କରନ୍ତୁ।। ଦୟାକରି ମୋ ସହିତ ରୁହନ୍ତୁ।,Mor darr laguchhe: Daya kari ebe mor sahajya kara mor sanghe thia hua.,Botor aikawkana: Daya kate nita ge banchaoing pe ing sang te tahenpe.,Aanki biiti manji: Daya koni eebe aanki saaha kidu aani sanghe thia aatu.,Muke darr laguche: Daya kori ebe muke sahajya kora mor sanghe thia hua.,help now,madad abhi,ସାହାଯ୍ୟ ଏବେ,sahajya ebe,banchaoing nita,"saaha kidu, eebe","sahajya kora, muke ebe","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_027,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,This is urgent: Please help me right now I cannot handle this alone.,यह जरूरी है: कृपया अभी मेरी मदद करें।। मैं इसे अकेले नहीं संभाल सकता/सकती।,ଏହା ଜରୁରୀ: ଦୟାକରି ଏବେ ମୋତେ ସାହାଯ୍ୟ କରନ୍ତୁ।। ମୁଁ ଏହାକୁ ଏକାକୀ ସମ୍ଭାଳିପାରୁନାହିଁ।,Jaruri aichhe: Daya kari ebe mor sahajya kara mu eka sambhali nai pare.,Jaruri kana: Daya kate nita ge banchaoing pe ing eskar bang sambhrao dadeakana.,Jaruri manji: Daya koni eebe aanki saaha kidu aanu roote nai pare.,Jaruri ache: Daya kori ebe muke sahajya kora mui eka sambhali nai pare.,help now,madad abhi,ସାହାଯ୍ୟ ଏବେ,sahajya ebe,banchaoing nita,"saaha kidu, eebe","sahajya kora, muke ebe","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_028,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please act now: Please help me right now Please do not ignore me.,कृपया अभी कार्रवाई करें: कृपया अभी मेरी मदद करें।। कृपया मुझे अनदेखा न करें।,ଦୟାକରି ଏବେ କାର୍ଯ୍ୟ କରନ୍ତୁ: ଦୟାକରି ଏବେ ମୋତେ ସାହାଯ୍ୟ କରନ୍ତୁ।। ଦୟାକରି ମୋତେ ଅଣଦେଖା କରନ୍ତୁ ନାହିଁ।,Ebe turant katha suna: Daya kari ebe mor sahajya kara mote anadekha nai kara.,Nita ge kami pe: Daya kate nita ge banchaoing pe aalo pe bageana.,Eebe turat vasa: Daya koni eebe aanki saaha kidu aanki bagedu aatu.,Ebe turant katha suna: Daya kori ebe muke sahajya kora muke anadekha nai kora.,help now,madad abhi,ସାହାଯ୍ୟ ଏବେ,sahajya ebe,banchaoing nita,"saaha kidu, eebe","sahajya kora, muke ebe","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_029,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I need immediate help: Please help me right now I need someone to help.,मुझे तुरंत मदद चाहिए: कृपया अभी मेरी मदद करें।। मुझे किसी की मदद चाहिए।,ମୋତେ ତୁରନ୍ତ ସାହାଯ୍ୟ ଦରକାର: ଦୟାକରି ଏବେ ମୋତେ ସାହାଯ୍ୟ କରନ୍ତୁ।। ମୋତେ କାହାରୋ ସାହାଯ୍ୟ ଦରକାର।,Turant sahajya darkar: Daya kari ebe mor sahajya kara kahari madat pathao.,Turat banchao darkar: Daya kate nita ge banchaoing pe jahay hohoako pe.,Turat saaha lohe: Daya koni eebe aanki saaha kidu eeheki madat poyatu.,Turant sahajya darkar: Daya kori ebe muke sahajya kora karike madat pathaa.,help now,madad abhi,ସାହାଯ୍ୟ ଏବେ,sahajya ebe,banchaoing nita,"saaha kidu, eebe","sahajya kora, muke ebe","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_030,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"For my safety, Please help me right now Please take this seriously.","मेरी सुरक्षा के लिए, कृपया अभी मेरी मदद करें।। कृपया इसे गंभीरता से लें।","ମୋ ସୁରକ୍ଷା ପାଇଁ, ଦୟାକରି ଏବେ ମୋତେ ସାହାଯ୍ୟ କରନ୍ତୁ।। ଦୟାକରି ଏହାକୁ ଗମ୍ଭୀରତାର ସହ ନିଅନ୍ତୁ।","Mor surakshya lagi, Daya kari ebe mor sahajya kara eha ke gambhira hisabe nia.","Ingak suraksha lagi, Daya kate nita ge banchaoing pe aadi jaruri kana.","Aani surakshya lagi, Daya koni eebe aanki saaha kidu eeheke gambhira hisabe gihmu.","Mor surakshya lagi, Daya kori ebe muke sahajya kora eita ke gambhira kori nia.",help now,madad abhi,ସାହାଯ୍ୟ ଏବେ,sahajya ebe,banchaoing nita,"saaha kidu, eebe","sahajya kora, muke ebe","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_031,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Someone is coming after me.,कोई मेरे पीछे आ रहा है।,କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।,Kehi mor pache pache asuchhe.,Jahay ing pachhe panjayedina.,Eehe aani pacha vachisanji.,Kehi mor pache pache asuche.,following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_032,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please Someone is coming after me Please help.,कृपया कोई मेरे पीछे आ रहा है।। कृपया मदद करें।,ଦୟାକରି କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।। ଦୟାକରି ସାହାଯ୍ୟ କରନ୍ତୁ।,Daya kari Kehi mor pache pache asuchhe mor sahajya kara.,Daya kate Jahay ing pachhe panjayedina banchaoing pe.,Daya koni Eehe aani pacha vachisanji aanki saaha kidu.,Daya kori Kehi mor pache pache asuche muke sahajya kora.,following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_033,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"Right now, Someone is coming after me I am scared.","अभी, कोई मेरे पीछे आ रहा है।। मैं डरा/डरी हूँ।","ଏବେ, କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।। ମୁଁ ଭୟଭୀତ।","Ebe, Kehi mor pache pache asuchhe mor darr laguchhe.","Nita ge, Jahay ing pachhe panjayedina botor ge aikawkana.","Eebe, Eehe aani pacha vachisanji aanki biiti manji.","Ebe, Kehi mor pache pache asuche muke darr laguche.",following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_034,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I need help because Someone is coming after me I need help.,मुझे मदद चाहिए क्योंकि कोई मेरे पीछे आ रहा है।। मुझे मदद चाहिए।,ମୋତେ ସାହାଯ୍ୟ ଦରକାର କାରଣ କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।। ମୋତେ ସାହାଯ୍ୟ ଦରକାର।,Mote sahajya darkar kanje Kehi mor pache pache asuchhe mote sahajya darkar.,Masing darkar kanje Jahay ing pachhe panjayedina banchaoing pe.,Aanki saaha lohe kanje Eehe aani pacha vachisanji aanki sahaya kidu.,Muke sahajya darkar kanje Kehi mor pache pache asuche muke sahajya kora.,following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_035,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"Please understand, Someone is coming after me This is urgent.","कृपया समझिए, कोई मेरे पीछे आ रहा है।। यह जरूरी है।","ଦୟାକରି ବୁଝନ୍ତୁ, କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।। ଏହା ଜରୁରୀ।","Bujha mor katha, Kehi mor pache pache asuchhe eha jaruri aichhe.","Bujhau me, Jahay ing pachhe panjayedina aadi jaruri kana.","Bujha aani katha, Eehe aani pacha vachisanji eehe jaruri manji.","Mor katha bujha, Kehi mor pache pache asuche eita jaruri ache.",following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_036,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I am scared: Someone is coming after me Please stay with me.,मैं डरा/डरी हूँ: कोई मेरे पीछे आ रहा है।। कृपया मेरे साथ रहें।,ମୁଁ ଭୟଭୀତ: କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।। ଦୟାକରି ମୋ ସହିତ ରୁହନ୍ତୁ।,Mor darr laguchhe: Kehi mor pache pache asuchhe mor sanghe thia hua.,Botor aikawkana: Jahay ing pachhe panjayedina ing sang te tahenpe.,Aanki biiti manji: Eehe aani pacha vachisanji aani sanghe thia aatu.,Muke darr laguche: Kehi mor pache pache asuche mor sanghe thia hua.,following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_037,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,This is urgent: Someone is coming after me I cannot handle this alone.,यह जरूरी है: कोई मेरे पीछे आ रहा है।। मैं इसे अकेले नहीं संभाल सकता/सकती।,ଏହା ଜରୁରୀ: କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।। ମୁଁ ଏହାକୁ ଏକାକୀ ସମ୍ଭାଳିପାରୁନାହିଁ।,Jaruri aichhe: Kehi mor pache pache asuchhe mu eka sambhali nai pare.,Jaruri kana: Jahay ing pachhe panjayedina ing eskar bang sambhrao dadeakana.,Jaruri manji: Eehe aani pacha vachisanji aanu roote nai pare.,Jaruri ache: Kehi mor pache pache asuche mui eka sambhali nai pare.,following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_038,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please act now: Someone is coming after me Please do not ignore me.,कृपया अभी कार्रवाई करें: कोई मेरे पीछे आ रहा है।। कृपया मुझे अनदेखा न करें।,ଦୟାକରି ଏବେ କାର୍ଯ୍ୟ କରନ୍ତୁ: କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।। ଦୟାକରି ମୋତେ ଅଣଦେଖା କରନ୍ତୁ ନାହିଁ।,Ebe turant katha suna: Kehi mor pache pache asuchhe mote anadekha nai kara.,Nita ge kami pe: Jahay ing pachhe panjayedina aalo pe bageana.,Eebe turat vasa: Eehe aani pacha vachisanji aanki bagedu aatu.,Ebe turant katha suna: Kehi mor pache pache asuche muke anadekha nai kora.,following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_039,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I need immediate help: Someone is coming after me I need someone to help.,मुझे तुरंत मदद चाहिए: कोई मेरे पीछे आ रहा है।। मुझे किसी की मदद चाहिए।,ମୋତେ ତୁରନ୍ତ ସାହାଯ୍ୟ ଦରକାର: କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।। ମୋତେ କାହାରୋ ସାହାଯ୍ୟ ଦରକାର।,Turant sahajya darkar: Kehi mor pache pache asuchhe kahari madat pathao.,Turat banchao darkar: Jahay ing pachhe panjayedina jahay hohoako pe.,Turat saaha lohe: Eehe aani pacha vachisanji eeheki madat poyatu.,Turant sahajya darkar: Kehi mor pache pache asuche karike madat pathaa.,following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_040,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"For my safety, Someone is coming after me Please take this seriously.","मेरी सुरक्षा के लिए, कोई मेरे पीछे आ रहा है।। कृपया इसे गंभीरता से लें।","ମୋ ସୁରକ୍ଷା ପାଇଁ, କେହି ମୋ ପଛେ ପଛେ ଆସୁଛି।। ଦୟାକରି ଏହାକୁ ଗମ୍ଭୀରତାର ସହ ନିଅନ୍ତୁ।","Mor surakshya lagi, Kehi mor pache pache asuchhe eha ke gambhira hisabe nia.","Ingak suraksha lagi, Jahay ing pachhe panjayedina aadi jaruri kana.","Aani surakshya lagi, Eehe aani pacha vachisanji eeheke gambhira hisabe gihmu.","Mor surakshya lagi, Kehi mor pache pache asuche eita ke gambhira kori nia.",following me,peeche aa raha,ପଛେ ଆସୁଛି,pache asuchhe,panjayedina,pacha vachisanji,"pache asuche, kehi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_041,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I am not safe here.,मैं यहाँ सुरक्षित नहीं हूँ।,ମୁଁ ଏଠାରେ ସୁରକ୍ଷିତ ନୁହେଁ।,Mu eithi safe nai nuhe.,Ing nonde surakshit banukana.,Aanu eehe safe surakshita ahe.,Mui eithi surakshit nai achhe.,not safe,surakshit nahi,ସୁରକ୍ଷିତ ନୁହେଁ,safe nai,bang surakshit,surakshita ahe,"surakshit nai, mui eithi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_042,Immediate_Danger,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please I am not safe here Please help.,कृपया मैं यहाँ सुरक्षित नहीं हूँ।। कृपया मदद करें।,ଦୟାକରି ମୁଁ ଏଠାରେ ସୁରକ୍ଷିତ ନୁହେଁ।। ଦୟାକରି ସାହାଯ୍ୟ କରନ୍ତୁ।,Daya kari Mu eithi safe nai nuhe mor sahajya kara.,Daya kate Ing nonde surakshit banukana banchaoing pe.,Daya koni Aanu eehe safe surakshita ahe aanki saaha kidu.,Daya kori Mui eithi surakshit nai achhe muke sahajya kora.,not safe,surakshit nahi,ସୁରକ୍ଷିତ ନୁହେଁ,safe nai,bang surakshit,surakshita ahe,"surakshit nai, mui eithi","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
